group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,marine_common_season,marine_season_code,year,season_sequence,season_name,target_assemblage,method_code,species_code,total,mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
UCSC,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,71,FA98,1998,3,Fall,sea_star,BT25,PISGIG,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSC,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,71,FA98,1998,3,Fall,sea_star,BT25,PISOCH,3,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,73,SP99,1999,1,Spring,sea_star,BT25,PISGIG,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,73,SP99,1999,1,Spring,sea_star,BT25,PISOCH,2,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,75,FA99,1999,3,Fall,sea_star,BT25,PISGIG,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,75,FA99,1999,3,Fall,sea_star,BT25,PISOCH,4,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,77,SP00,2000,1,Spring,sea_star,BT25,PISGIG,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,77,SP00,2000,1,Spring,sea_star,BT25,PISOCH,10,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,79,FA00,2000,3,Fall,sea_star,BT25,PISOCH,10,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,81,SP01,2001,1,Spring,sea_star,BT25,PISGIG,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,81,SP01,2001,1,Spring,sea_star,BT25,PISOCH,7,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,83,FA01,2001,3,Fall,sea_star,BT25,PISOCH,44,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,85,SP02,2002,1,Spring,sea_star,BT25,PISOCH,27,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,87,FA02,2002,3,Fall,sea_star,BT25,PISOCH,55,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,89,SP03,2003,1,Spring,sea_star,BT25,PISOCH,41,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,91,FA03,2003,3,Fall,sea_star,BT25,PISOCH,35,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,93,SP04,2004,1,Spring,sea_star,BT25,PISOCH,25,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,95,FA04,2004,3,Fall,sea_star,BT25,PISOCH,21,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,97,SP05,2005,1,Spring,sea_star,BT25,PISOCH,13,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,99,FA05,2005,3,Fall,sea_star,BT25,PISOCH,22,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,101,SP06,2006,1,Spring,sea_star,BT25,PISOCH,20,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,103,FA06,2006,3,Fall,sea_star,BT25,PISOCH,12,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,105,SP07,2007,1,Spring,sea_star,BT25,PISOCH,3,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,107,FA07,2007,3,Fall,sea_star,BT25,PISOCH,10,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,109,SP08,2008,1,Spring,sea_star,BT25,PISOCH,4,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,111,FA08,2008,3,Fall,sea_star,BT25,PISOCH,10,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,113,SP09,2009,1,Spring,sea_star,BT25,PISOCH,3,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,115,FA09,2009,3,Fall,sea_star,BT25,PISOCH,8,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,117,SP10,2010,1,Spring,sea_star,BT25,PISOCH,1,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,119,FA10,2010,3,Fall,sea_star,BT25,PISOCH,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,121,SP11,2011,1,Spring,sea_star,BT25,PISOCH,1,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,123,FA11,2011,3,Fall,sea_star,BT25,PISOCH,3,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,125,SP12,2012,1,Spring,sea_star,BT25,PISOCH,1,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,127,FA12,2012,3,Fall,sea_star,BT25,PISOCH,4,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,129,SP13,2013,1,Spring,sea_star,BT25,PISOCH,1,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,131,FA13,2013,3,Fall,sea_star,BT25,PISOCH,2,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,133,SP14,2014,1,Spring,sea_star,BT25,PISOCH,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,135,FA14,2014,3,Fall,sea_star,BT25,PISOCH,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,137,SP15,2015,1,Spring,sea_star,BT25,PISOCH,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,139,FA15,2015,3,Fall,sea_star,BT25,PISOCH,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,141,SP16,2016,1,Spring,sea_star,BT25,PISOCH,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,143,FA16,2016,3,Fall,sea_star,BT25,PISOCH,1,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,145,SP17,2017,1,Spring,sea_star,BT25,PISOCH,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCLA,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,147,FA17,2017,3,Fall,sea_star,BT25,PISOCH,1,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,DERIMB,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,EVATRO,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,HENSPP,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,LEPTAS,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,PATMIN,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,PISBRE,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,PISGIG,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,PISOCH,3,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSB,ARHO,Arroyo Hondo,6440,34.47343826,-120.14540,151,FA18,2018,3,Fall,sea_star,BT25,PYCHEL,0,reference,South Coast,CA South,Government Point to Mexico,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,122,SU11,2011,2,Summer,sea_star,IP,KATTUN,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,6,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,DERIMB,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,EVATRO,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,HENSPP,1,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,KATTUN,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,LEPTAS,14,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,PATMIN,1,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,PISBRE,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,PISGIG,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,57,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,ARN,Point Arena,5100,38.95550156,-123.74130,146,SU17,2017,2,Summer,sea_star,IP,PYCHEL,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,86,SU02,2002,2,Summer,sea_star,IP,PISOCH,291,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,90,SU03,2003,2,Summer,sea_star,IP,PISOCH,331,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,94,SU04,2004,2,Summer,sea_star,IP,PISOCH,221,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,98,SU05,2005,2,Summer,sea_star,IP,KATTUN,40,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,98,SU05,2005,2,Summer,sea_star,IP,PISOCH,304,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,102,SU06,2006,2,Summer,sea_star,IP,KATTUN,41,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,102,SU06,2006,2,Summer,sea_star,IP,PISOCH,308,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,106,SU07,2007,2,Summer,sea_star,IP,HENSPP,2,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,106,SU07,2007,2,Summer,sea_star,IP,KATTUN,39,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,106,SU07,2007,2,Summer,sea_star,IP,PISOCH,330,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,110,SU08,2008,2,Summer,sea_star,IP,HENSPP,1,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,110,SU08,2008,2,Summer,sea_star,IP,KATTUN,27,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,110,SU08,2008,2,Summer,sea_star,IP,PISOCH,212,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,114,SU09,2009,2,Summer,sea_star,IP,HENSPP,1,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,114,SU09,2009,2,Summer,sea_star,IP,KATTUN,43,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,202,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,118,SU10,2010,2,Summer,sea_star,IP,HENSPP,3,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,118,SU10,2010,2,Summer,sea_star,IP,KATTUN,65,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,188,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,122,SU11,2011,2,Summer,sea_star,IP,KATTUN,36,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,97,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,126,SU12,2012,2,Summer,sea_star,IP,KATTUN,14,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,67,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,130,SU13,2013,2,Summer,sea_star,IP,KATTUN,4,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,130,SU13,2013,2,Summer,sea_star,IP,PATMIN,1,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,75,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,134,SU14,2014,2,Summer,sea_star,IP,KATTUN,20,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,89,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,138,SU15,2015,2,Summer,sea_star,IP,KATTUN,6,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,350,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,142,SU16,2016,2,Summer,sea_star,IP,KATTUN,9,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,441,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,DERIMB,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,EVATRO,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,HENSPP,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,KATTUN,1,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,LEPTAS,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,PATMIN,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,PISBRE,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,PISGIG,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,336,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,146,SU17,2017,2,Summer,sea_star,IP,PYCHEL,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,150,SU18,2018,2,Summer,sea_star,IP,DERIMB,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,BML,Bodega,5200,38.31819916,-123.07365,150,SU18,2018,2,Summer,sea_star,IP,EVATRO,0,SMR,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
